CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Point Earned,Card_Type_Encoded,Geography_France,Geography_Germany,Geography_Spain,Engagement,Balance_to_Salary,Tenure_per_Age,High_Balance,Low_Balance,Risk_Score,Age_Balance,Tenure_Balance,CustomerCluster
510,0,30,0,0.0,2,1,1,130553.47,0,0,2,430,4,True,False,False,2,0.0,0.0,0,0,0.0,0.0,0.0,4
606,1,36,5,190479.48,2,0,0,179351.89,0,0,5,929,3,False,True,False,0,1.0620374168489841,0.13513513513513514,1,0,0.0,6857261.28,952397.4,1
597,0,40,8,101993.12,1,0,1,94774.12,0,0,5,681,1,False,False,True,1,1.0761592282869175,0.1951219512195122,1,0,0.0,4079724.8,815944.96,1
754,0,55,3,161608.81,1,1,0,8080.85,1,1,4,810,2,False,True,False,0,19.99651193724209,0.05357142857142857,1,0,0.96,8888484.55,484826.43,1
850,0,45,2,122311.21,1,1,1,19482.5,0,0,5,739,2,False,False,True,1,6.277681628044243,0.043478260869565216,1,0,0.0,5504004.45,244622.42,1
510,1,65,2,0.0,2,1,1,48071.61,0,0,1,280,1,True,False,False,2,0.0,0.030303030303030304,0,0,0.0,0.0,0.0,2
778,0,45,1,162150.42,2,1,0,174531.27,0,0,2,250,4,False,True,False,0,0.929056958922267,0.021739130434782608,1,0,0.0,7296768.9,162150.42,0
636,1,42,2,0.0,2,1,1,55470.78,0,0,4,991,3,True,False,False,2,0.0,0.046511627906976744,0,0,0.0,0.0,0.0,2
804,0,50,4,0.0,1,1,1,8546.87,1,1,2,482,2,True,False,False,1,0.0,0.0784313725490196,0,0,0.98,0.0,0.0,2
514,1,32,8,0.0,2,1,0,95857.18,0,0,4,423,3,True,False,False,0,0.0,0.24242424242424243,0,0,0.0,0.0,0.0,4
730,0,39,1,99010.67,1,1,0,194945.8,0,0,5,260,2,True,False,False,0,0.5078855872473926,0.025,1,0,0.0,3861416.13,99010.67,3
525,0,37,0,0.0,1,0,1,131521.72,0,0,5,642,1,False,False,True,1,0.0,0.0,0,0,0.0,0.0,0.0,4
616,1,30,5,0.0,2,0,1,196108.51,0,0,4,701,3,False,False,True,2,0.0,0.16129032258064516,0,0,0.0,0.0,0.0,4
687,0,34,7,111388.18,2,1,0,148564.76,0,0,4,570,2,False,True,False,0,0.7497567407187227,0.2,1,0,0.0,3787198.1199999996,779717.26,1
715,0,41,8,56214.85,2,0,0,92982.61,1,1,4,790,2,True,False,False,0,0.6045672995488129,0.19047619047619047,0,0,0.96,2304808.85,449718.8,1
512,0,36,3,84327.77,2,1,0,17675.36,0,0,5,727,3,True,False,False,0,4.770652442018606,0.08108108108108109,0,0,0.0,3035799.72,252983.31,3
479,1,40,1,0.0,2,0,0,114996.43,0,0,3,909,1,True,False,False,0,0.0,0.024390243902439025,0,0,0.0,0.0,0.0,4
601,1,32,8,93012.89,1,1,0,86957.42,0,0,2,799,2,True,False,False,0,1.0696248850887586,0.24242424242424243,0,0,0.0,2976412.48,744103.12,2
580,1,29,9,61710.44,2,1,0,128077.8,0,0,1,520,4,False,False,True,0,0.48181619440531925,0.3,0,0,0.0,1789602.76,555393.96,0
807,1,35,3,174790.15,1,1,1,600.36,0,0,3,861,1,True,False,False,1,290.65809165890647,0.08333333333333333,1,0,0.0,6117655.25,524370.45,2
616,0,32,6,0.0,2,1,1,43001.46,0,0,5,512,2,False,False,True,2,0.0,0.18181818181818182,0,0,0.0,0.0,0.0,3
721,1,37,3,107720.64,1,1,1,158591.12,0,0,1,478,3,False,True,False,1,0.6792307209210647,0.07894736842105263,1,0,0.0,3985663.68,323161.92,0
501,1,57,10,0.0,2,1,1,47847.19,0,0,5,374,3,True,False,False,2,0.0,0.1724137931034483,0,0,0.0,0.0,0.0,3
521,1,35,6,96423.84,1,1,0,10488.44,0,0,4,280,3,True,False,False,0,9.192467853383974,0.16666666666666666,0,0,0.0,3374834.4,578543.04,3
850,1,30,2,141040.01,1,1,1,5978.2,0,0,2,615,4,False,False,True,1,23.588441597538136,0.06451612903225806,1,0,0.0,4231200.300000001,282080.02,2
759,1,42,4,105420.18,1,0,1,121409.06,0,0,3,435,2,True,False,False,1,0.8682985577966109,0.09302325581395349,1,0,0.0,4427647.56,421680.72,0
516,1,50,5,0.0,1,0,1,146145.93,1,1,5,509,2,False,False,True,1,0.0,0.09803921568627451,0,0,0.95,0.0,0.0,4
711,0,38,2,129022.06,2,1,1,14374.86,1,1,4,321,4,True,False,False,2,8.974910718384848,0.05128205128205128,1,0,0.96,4902838.28,258044.12,3
512,1,33,3,176666.62,1,1,0,94670.77,0,0,1,726,3,False,False,True,0,1.8660960917916714,0.08823529411764706,1,0,0.0,5829998.46,529999.86,0
550,1,37,3,0.0,1,1,1,179670.31,0,0,3,516,2,True,False,False,1,0.0,0.07894736842105263,0,0,0.0,0.0,0.0,4
608,0,41,3,89763.84,1,0,0,199304.74,1,1,3,639,3,False,False,True,0,0.45038261316507994,0.07142857142857142,0,0,0.97,3680317.44,269291.52,0
618,1,34,5,134954.53,1,1,1,151954.39,0,0,2,512,1,True,False,False,1,0.8881194013585171,0.14285714285714285,1,0,0.0,4588454.02,674772.65,0
643,1,45,5,0.0,1,1,0,142513.5,1,1,3,730,2,True,False,False,0,0.0,0.10869565217391304,0,0,0.97,0.0,0.0,4
671,1,45,2,106376.85,1,0,1,158264.62,0,0,3,244,4,True,False,False,1,0.6721412395187282,0.043478260869565216,1,0,0.0,4786958.25,212753.7,0
689,1,33,2,161814.64,2,1,0,169381.9,0,0,3,292,3,False,True,False,0,0.9553186301568813,0.058823529411764705,1,0,0.0,5339883.12,323629.28,0
603,1,31,8,0.0,2,1,1,169915.02,0,0,3,245,2,True,False,False,2,0.0,0.25,0,0,0.0,0.0,0.0,4
620,0,41,9,0.0,2,0,0,88852.47,0,0,3,848,4,True,False,False,0,0.0,0.21428571428571427,0,0,0.0,0.0,0.0,2
676,0,34,1,63095.01,1,1,1,40645.81,0,0,3,974,1,True,False,False,1,1.5522745819413628,0.02857142857142857,0,0,0.0,2145230.34,63095.01,2
572,1,26,4,118287.01,2,0,0,60427.3,0,0,4,958,4,False,True,False,0,1.9574770430410915,0.14814814814814814,1,0,0.0,3075462.26,473148.04,1
668,1,47,7,106854.21,1,0,1,157959.02,1,1,3,629,2,False,True,False,1,0.676463639343677,0.14583333333333334,1,0,0.97,5022147.87,747979.4700000001,0
695,1,46,7,49512.55,1,1,0,133007.34,0,0,3,310,4,True,False,False,0,0.3722514693439524,0.14893617021276595,0,0,0.0,2277577.3000000003,346587.85000000003,4
730,0,33,9,0.0,2,0,0,176576.62,0,0,1,621,1,False,False,True,0,0.0,0.2647058823529412,0,0,0.0,0.0,0.0,4
807,1,43,1,105799.32,2,1,0,34888.04,1,1,4,924,4,True,False,False,0,3.032451451802629,0.022727272727272728,1,0,0.96,4549370.760000001,105799.32,1
592,1,54,8,0.0,1,1,1,28737.71,1,1,2,359,3,True,False,False,1,0.0,0.14545454545454545,0,0,0.98,0.0,0.0,2
726,0,31,9,114722.05,2,1,1,98178.57,0,0,5,811,1,True,False,False,2,1.1684920803788406,0.28125,1,0,0.0,3556383.5500000003,1032498.4500000001,1
514,1,30,7,0.0,1,0,1,125010.24,0,0,4,583,4,False,False,True,1,0.0,0.22580645161290322,0,0,0.0,0.0,0.0,4
567,1,42,2,0.0,2,1,1,167984.61,0,0,5,959,1,True,False,False,2,0.0,0.046511627906976744,0,0,0.0,0.0,0.0,4
850,1,33,10,0.0,1,1,0,4861.72,1,1,1,359,1,True,False,False,0,0.0,0.29411764705882354,0,0,0.99,0.0,0.0,2
671,1,45,6,99564.22,1,1,1,108872.45,1,1,3,901,3,False,True,False,1,0.9144949480337033,0.13043478260869565,1,0,0.97,4480389.9,597385.3200000001,1
670,1,37,4,170557.91,2,1,0,198252.88,0,0,5,729,2,True,False,False,0,0.8603004894532202,0.10526315789473684,1,0,0.0,6310642.67,682231.64,1
694,0,30,9,0.0,2,1,1,26960.31,0,0,5,829,4,True,False,False,2,0.0,0.2903225806451613,0,0,0.0,0.0,0.0,2
547,0,39,6,74596.15,3,1,1,85746.52,1,1,4,790,1,False,True,False,3,0.8699511076238705,0.15,0,0,0.96,2909249.8499999996,447576.89999999997,1
751,1,50,2,96888.39,1,1,0,77206.25,1,1,2,756,4,False,True,False,0,1.2549131072535287,0.0392156862745098,0,0,0.98,4844419.5,193776.78,2
594,0,29,3,130830.22,1,1,0,61048.53,0,0,4,873,2,False,True,False,0,2.1430176448532854,0.1,1,0,0.0,3794076.38,392490.66000000003,1
673,1,72,1,0.0,2,0,1,111981.19,0,0,3,865,1,True,False,False,2,0.0,0.0136986301369863,0,0,0.0,0.0,0.0,4
610,1,40,0,0.0,2,1,0,62232.6,0,0,5,690,2,True,False,False,0,0.0,0.0,0,0,0.0,0.0,0.0,4
512,0,37,1,0.0,2,0,1,156105.03,0,0,4,722,3,True,False,False,2,0.0,0.02631578947368421,0,0,0.0,0.0,0.0,4
767,1,20,3,119714.25,2,0,1,150135.38,0,0,4,535,4,False,True,False,2,0.7973700311676624,0.14285714285714285,1,0,0.0,2394285.0,359142.75,1
585,0,67,5,113978.97,2,0,1,93146.11,0,0,5,580,1,True,False,False,2,1.2236447271418298,0.07352941176470588,1,0,0.0,7636590.99,569894.85,3
763,1,42,6,100160.75,1,1,0,33462.94,1,1,3,709,2,False,True,False,0,2.9930949553459634,0.13953488372093023,1,0,0.97,4206751.5,600964.5,2
712,0,29,2,0.0,1,1,1,144375.0,0,0,4,930,2,True,False,False,1,0.0,0.06666666666666667,0,0,0.0,0.0,0.0,4
539,0,43,3,116220.5,3,1,0,55803.96,1,1,4,264,4,False,True,False,0,2.082619537761518,0.06818181818181818,1,0,0.96,4997481.5,348661.5,3
668,0,46,2,0.0,3,1,0,89048.46,1,1,1,943,4,True,False,False,0,0.0,0.0425531914893617,0,0,0.99,0.0,0.0,2
703,1,28,2,81173.83,2,0,1,162812.16,0,0,2,388,3,True,False,False,2,0.49857044725377236,0.06896551724137931,0,0,0.0,2272867.24,162347.66,0
662,1,38,4,0.0,2,1,0,136259.65,0,0,5,248,2,False,False,True,0,0.0,0.10256410256410256,0,0,0.0,0.0,0.0,4
725,0,39,5,116803.8,1,1,0,124052.97,0,0,2,763,2,False,True,False,0,0.9415563242353309,0.125,1,0,0.0,4555348.2,584019.0,0
703,1,37,8,105961.68,2,0,1,74158.8,0,0,1,619,4,True,False,False,2,1.4288290960870982,0.21052631578947367,1,0,0.0,3920582.1599999997,847693.44,0
659,1,67,6,117411.6,1,1,1,45071.09,1,1,2,815,1,False,True,False,1,2.604973499121075,0.08823529411764706,1,0,0.98,7866577.2,704469.6000000001,2
523,1,34,7,0.0,2,1,0,62030.06,0,0,4,566,4,False,False,True,0,0.0,0.2,0,0,0.0,0.0,0.0,4
635,0,40,10,123497.58,1,1,0,131953.23,1,1,5,774,2,True,False,False,0,0.9359122477543917,0.24390243902439024,1,0,0.95,4939903.2,1234975.8,1
772,1,26,7,152400.51,2,1,0,79414.0,0,0,1,695,3,False,True,False,0,1.9190393502486938,0.25925925925925924,1,0,0.0,3962413.2600000002,1066803.57,0
545,0,26,1,0.0,2,1,1,199638.56,0,0,5,902,3,True,False,False,2,0.0,0.037037037037037035,0,0,0.0,0.0,0.0,4
634,1,24,8,103097.85,1,1,1,157577.29,0,0,2,532,2,False,True,False,1,0.6542643025254303,0.32,1,0,0.0,2474348.4000000004,824782.8,0
739,1,54,8,126418.14,1,1,0,134420.75,1,1,2,718,4,False,True,False,0,0.9404589659039553,0.14545454545454545,1,0,0.98,6826579.56,1011345.12,0
771,0,36,5,77846.9,1,0,0,99805.99,0,0,5,895,3,False,True,False,0,0.7799744286447271,0.13513513513513514,0,0,0.0,2802488.4,389234.5,1
587,0,34,1,0.0,2,1,1,97932.68,0,0,4,749,4,False,False,True,2,0.0,0.02857142857142857,0,0,0.0,0.0,0.0,4
681,0,79,0,0.0,2,0,1,170968.99,0,0,5,333,4,True,False,False,2,0.0,0.0,0,0,0.0,0.0,0.0,4
544,1,37,2,79731.91,1,1,1,57558.95,0,0,4,866,4,False,True,False,1,1.385197693882639,0.05263157894736842,0,0,0.0,2950080.67,159463.82,1
696,1,28,8,0.0,1,0,0,176713.47,0,0,3,671,1,False,False,True,0,0.0,0.27586206896551724,0,0,0.0,0.0,0.0,4
766,1,41,0,0.0,2,0,1,34283.23,0,0,4,670,2,False,False,True,2,0.0,0.0,0,0,0.0,0.0,0.0,2
727,1,34,10,0.0,2,1,1,198637.34,0,0,4,768,2,True,False,False,2,0.0,0.2857142857142857,0,0,0.0,0.0,0.0,4
671,0,34,6,37266.67,2,0,0,156917.12,0,0,3,565,1,False,True,False,0,0.23749118329992738,0.17142857142857143,0,0,0.0,1267066.78,223600.02,4
693,0,30,6,127992.25,1,1,1,50457.2,0,0,1,483,1,True,False,False,1,2.5365996012541077,0.1935483870967742,1,0,0.0,3839767.5,767953.5,0
850,1,38,3,54901.01,1,1,1,140075.55,0,0,2,926,2,False,True,False,1,0.39193576655050405,0.07692307692307693,0,0,0.0,2086238.3800000001,164703.03,2
732,1,42,9,108748.08,2,1,1,65323.11,0,0,1,932,4,False,True,False,2,1.6647464466029465,0.20930232558139536,1,0,0.0,4567419.36,978732.72,2
726,0,48,6,99906.19,1,1,0,64323.24,0,0,4,901,4,False,False,True,0,1.5531654940656898,0.12244897959183673,1,0,0.0,4795497.12,599437.14,1
557,0,32,6,184686.41,2,1,0,14956.44,0,0,3,299,2,True,False,False,0,12.347461196568396,0.18181818181818182,1,0,0.0,5909965.12,1108118.46,3
682,0,26,0,110654.02,1,0,1,111879.21,0,0,2,899,3,True,False,False,1,0.9890401528563452,0.0,1,0,0.0,2877004.52,0.0,1
738,1,31,9,79019.8,1,1,1,18606.23,0,0,4,467,3,False,False,True,1,4.246725600747666,0.28125,0,0,0.0,2449613.8000000003,711178.2000000001,3
531,0,36,9,99240.51,1,1,0,123137.01,0,0,1,717,3,False,False,True,0,0.8059291359345502,0.24324324324324326,1,0,0.0,3572658.36,893164.59,0
498,1,34,2,0.0,2,1,1,148528.24,0,0,1,549,4,True,False,False,2,0.0,0.05714285714285714,0,0,0.0,0.0,0.0,4
651,1,36,7,0.0,2,1,0,13898.31,0,0,1,545,2,True,False,False,0,0.0,0.1891891891891892,0,0,0.0,0.0,0.0,2
549,0,39,7,0.0,1,0,0,81259.25,1,1,2,716,2,False,False,True,0,0.0,0.175,0,0,0.98,0.0,0.0,2
791,0,35,7,52436.2,1,1,0,161051.75,0,0,2,650,1,False,True,False,0,0.3255840089660065,0.19444444444444445,0,0,0.0,1835267.0,367053.39999999997,4
650,1,41,9,0.0,2,0,1,191599.67,0,0,4,693,3,False,False,True,2,0.0,0.21428571428571427,0,0,0.0,0.0,0.0,4
733,1,34,3,100337.96,3,1,0,48559.19,1,1,4,759,3,False,True,False,0,2.066259625425683,0.08571428571428572,1,0,0.96,3411490.64,301013.88,1
811,0,34,1,149297.19,2,1,1,186339.74,0,0,2,946,2,False,True,False,2,0.8012053080823872,0.02857142857142857,1,0,0.0,5076104.46,149297.19,1
707,1,30,8,0.0,2,1,0,33159.37,0,0,5,402,2,True,False,False,0,0.0,0.25806451612903225,0,0,0.0,0.0,0.0,3
712,1,28,4,145605.44,1,0,1,93883.53,0,0,3,465,3,False,True,False,1,1.5508991736977327,0.13793103448275862,1,0,0.0,4076952.3200000003,582421.76,0
706,0,37,7,0.0,2,1,1,110899.3,0,0,1,799,2,False,False,True,2,0.0,0.18421052631578946,0,0,0.0,0.0,0.0,2
756,1,62,3,0.0,1,1,1,11199.04,1,1,3,600,1,True,False,False,1,0.0,0.047619047619047616,0,0,0.97,0.0,0.0,2
777,0,53,10,0.0,2,1,0,189992.97,0,0,2,306,3,True,False,False,0,0.0,0.18518518518518517,0,0,0.0,0.0,0.0,4
646,1,35,6,84026.86,1,0,1,164255.69,0,0,3,635,1,True,False,False,1,0.5115582202466152,0.16666666666666666,0,0,0.0,2940940.1,504161.16000000003,0
714,1,46,1,0.0,1,1,0,152167.79,1,1,2,747,3,True,False,False,0,0.0,0.02127659574468085,0,0,0.98,0.0,0.0,4
782,1,39,8,0.0,2,1,1,33949.67,0,0,3,424,3,True,False,False,2,0.0,0.2,0,0,0.0,0.0,0.0,2
775,1,29,10,0.0,2,1,1,68143.93,0,0,2,913,4,False,False,True,2,0.0,0.3333333333333333,0,0,0.0,0.0,0.0,2
479,1,35,4,138718.92,1,1,1,47251.79,1,1,1,751,2,False,True,False,1,2.935676814003999,0.1111111111111111,1,0,0.99,4855162.2,554875.68,2
807,1,42,7,118274.71,1,1,1,25885.72,0,0,3,899,4,True,False,False,1,4.568933800805973,0.16279069767441862,1,0,0.0,4967537.82,827922.9700000001,2
799,0,22,8,174185.98,2,0,1,192633.85,0,0,3,219,3,True,False,False,2,0.9042288038742731,0.34782608695652173,1,0,0.0,3832091.56,1393487.84,0
675,1,40,7,113208.86,2,1,0,34577.36,0,0,3,587,1,True,False,False,0,3.2739800268144585,0.17073170731707318,1,0,0.0,4528354.4,792462.02,3
602,1,29,5,103907.28,1,1,0,161229.84,0,0,2,861,1,False,False,True,0,0.6444628087281565,0.16666666666666666,1,0,0.0,3013311.12,519536.4,0
475,0,32,8,119023.28,1,1,0,100816.29,0,0,1,278,3,True,False,False,0,1.1805840049856529,0.24242424242424243,1,0,0.0,3808744.96,952186.24,0
744,0,26,5,166297.89,1,1,1,181694.44,0,0,1,526,3,False,False,True,1,0.9152562662001865,0.18518518518518517,1,0,0.0,4323745.140000001,831489.4500000001,0
588,1,34,10,0.0,2,1,0,79078.91,0,0,2,632,3,False,False,True,0,0.0,0.2857142857142857,0,0,0.0,0.0,0.0,2
703,1,42,9,63227.0,1,0,1,137316.32,0,0,3,301,1,False,True,False,1,0.46044446541776374,0.20930232558139536,0,0,0.0,2655534.0,569043.0,4
747,0,41,5,94521.17,2,1,0,194926.86,0,0,1,806,4,False,False,True,0,0.4849033380862028,0.11904761904761904,0,0,0.0,3875367.9699999997,472605.85,0
583,1,27,7,0.0,2,1,0,51285.49,0,0,1,250,3,True,False,False,0,0.0,0.25,0,0,0.0,0.0,0.0,2
750,0,34,9,112822.26,1,0,0,150401.53,1,1,2,563,3,False,False,True,0,0.750135386685317,0.2571428571428571,1,0,0.98,3835956.84,1015400.34,0
681,1,38,3,0.0,2,1,1,112491.96,0,0,1,861,4,True,False,False,2,0.0,0.07692307692307693,0,0,0.0,0.0,0.0,2
773,1,25,2,135903.33,1,1,0,73656.38,0,0,4,790,3,True,False,False,0,1.8450741799396067,0.07692307692307693,1,0,0.0,3397583.2499999995,271806.66,1
714,0,31,4,125169.26,1,1,1,106636.89,0,0,3,669,3,True,False,False,1,1.173778475924458,0.125,1,0,0.0,3880247.06,500677.04,1
687,0,44,7,0.0,3,1,0,155853.52,1,1,2,336,1,False,False,True,0,0.0,0.15555555555555556,0,0,0.98,0.0,0.0,4
511,1,58,0,149117.31,1,1,1,162599.51,0,0,1,517,2,True,False,False,1,0.917077750863143,0.0,1,0,0.0,8648803.98,0.0,0
627,1,33,5,0.0,2,1,1,103737.82,0,0,4,499,3,True,False,False,2,0.0,0.14705882352941177,0,0,0.0,0.0,0.0,4
694,0,31,10,0.0,2,1,0,160990.27,0,0,3,673,1,True,False,False,0,0.0,0.3125,0,0,0.0,0.0,0.0,4
616,0,36,6,132311.71,1,0,0,15462.84,0,0,2,268,1,False,False,True,0,8.556200141750043,0.16216216216216217,1,0,0.0,4763221.56,793870.26,3
687,1,35,8,0.0,2,1,0,10334.05,0,0,5,809,3,True,False,False,0,0.0,0.2222222222222222,0,0,0.0,0.0,0.0,2
712,0,33,6,0.0,2,1,1,190686.16,0,0,5,460,2,True,False,False,2,0.0,0.17647058823529413,0,0,0.0,0.0,0.0,4
553,1,33,4,118082.89,1,0,0,94440.45,0,0,4,221,1,True,False,False,0,1.250329066315691,0.11764705882352941,1,0,0.0,3896735.37,472331.56,3
667,1,31,1,119266.69,1,1,1,28257.63,0,0,2,730,1,True,False,False,1,4.22054041544123,0.03125,1,0,0.0,3697267.39,119266.69,2
731,1,43,2,0.0,1,1,1,170034.95,1,1,2,777,4,True,False,False,1,0.0,0.045454545454545456,0,0,0.98,0.0,0.0,4
629,1,35,7,156847.29,2,1,0,31824.29,0,0,4,837,1,False,True,False,0,4.9283852558766945,0.19444444444444445,1,0,0.0,5489655.15,1097931.03,1
614,1,50,4,137104.47,1,1,0,127166.49,1,1,1,958,4,True,False,False,0,1.0781408833342547,0.0784313725490196,1,0,0.99,6855223.5,548417.88,0
438,1,31,8,78398.69,1,1,0,44937.01,0,0,4,809,3,False,True,False,0,1.7445963895597514,0.25,0,0,0.0,2430359.39,627189.52,1
652,0,80,4,0.0,2,1,1,188603.07,0,0,1,662,2,True,False,False,2,0.0,0.04938271604938271,0,0,0.0,0.0,0.0,4
729,1,30,6,63669.42,1,1,0,145111.37,0,0,2,484,2,False,True,False,0,0.4387594248512377,0.1935483870967742,0,0,0.0,1910082.5999999999,382016.52,0
642,1,38,3,0.0,2,0,0,171463.83,0,0,2,737,2,True,False,False,0,0.0,0.07692307692307693,0,0,0.0,0.0,0.0,4
806,0,59,0,135296.33,1,1,0,182822.5,0,0,1,486,1,False,True,False,0,0.7400379601090669,0.0,1,0,0.0,7982483.469999999,0.0,0
744,1,36,2,153804.44,1,1,1,87213.33,0,0,3,252,1,False,False,True,1,1.763522577081083,0.05405405405405406,1,0,0.0,5536959.84,307608.88,3
474,1,37,3,0.0,2,0,0,57175.32,0,0,4,275,1,False,False,True,0,0.0,0.07894736842105263,0,0,0.0,0.0,0.0,3
559,1,49,2,147069.78,1,1,0,120540.83,1,1,1,245,4,True,False,False,0,1.2200725673403165,0.04,1,0,0.99,7206419.22,294139.56,0
706,1,42,9,0.0,2,1,1,28714.34,0,0,4,361,3,False,False,True,2,0.0,0.20930232558139536,0,0,0.0,0.0,0.0,3
628,0,22,3,0.0,1,1,0,85426.28,0,0,4,483,4,False,False,True,0,0.0,0.13043478260869565,0,0,0.0,0.0,0.0,4
429,1,24,4,95741.75,1,1,0,46170.75,0,0,2,352,2,True,False,False,0,2.0736001992560387,0.16,0,0,0.0,2297802.0,382967.0,3
525,0,57,2,145965.33,1,1,1,64448.36,0,0,5,337,3,False,False,True,1,2.26480650855183,0.034482758620689655,1,0,0.0,8320023.81,291930.66,3
680,0,30,8,141441.75,1,1,1,16278.97,0,0,1,597,1,True,False,False,1,8.688084191801337,0.25806451612903225,1,0,0.0,4243252.5,1131534.0,2
749,1,40,1,139290.41,1,1,0,182855.42,1,1,1,381,1,True,False,False,0,0.7617474409703525,0.024390243902439025,1,0,0.99,5571616.4,139290.41,0
763,0,31,4,0.0,2,0,0,50404.72,0,0,3,668,3,True,False,False,0,0.0,0.125,0,0,0.0,0.0,0.0,2
734,1,30,3,0.0,2,1,0,107640.25,0,0,4,245,4,True,False,False,0,0.0,0.0967741935483871,0,0,0.0,0.0,0.0,4
716,1,35,4,144428.87,1,1,0,134132.65,0,0,2,495,3,True,False,False,0,1.076753447028393,0.1111111111111111,1,0,0.0,5055010.45,577715.48,0
594,1,35,2,0.0,2,1,0,103480.69,0,0,4,378,4,True,False,False,0,0.0,0.05555555555555555,0,0,0.0,0.0,0.0,4
644,0,46,9,95441.27,1,1,0,108761.05,1,1,1,568,1,True,False,False,0,0.877523639909325,0.19148936170212766,0,0,0.99,4390298.42,858971.43,0
671,1,35,1,144848.74,1,1,1,179012.3,0,0,5,731,3,False,True,False,1,0.8091507167344549,0.027777777777777776,1,0,0.0,5069705.899999999,144848.74,1
664,1,26,7,116244.14,2,1,1,95145.14,0,0,2,837,2,False,True,False,2,1.2217430996149712,0.25925925925925924,1,0,0.0,3022347.64,813708.98,2
656,1,50,7,0.0,2,0,1,72143.44,0,0,1,829,2,True,False,False,2,0.0,0.13725490196078433,0,0,0.0,0.0,0.0,2
667,0,40,1,146502.07,1,1,0,19162.89,0,0,3,230,4,False,False,True,0,7.644693744328527,0.024390243902439025,1,0,0.0,5860082.800000001,146502.07,3
663,1,44,2,117028.6,2,0,1,144680.18,0,0,4,919,4,False,True,False,2,0.8088723080638409,0.044444444444444446,1,0,0.0,5149258.4,234057.2,1
584,0,30,8,112013.81,1,1,0,177772.03,1,1,4,641,3,False,True,False,0,0.6300945087114733,0.25806451612903225,1,0,0.96,3360414.3,896110.48,1
626,0,37,6,108269.37,1,1,0,5597.94,0,0,2,457,4,False,False,True,0,19.33747637945754,0.15789473684210525,1,0,0.0,4005966.69,649616.22,2
485,1,29,7,182123.79,1,1,0,116828.51,1,1,4,583,2,True,False,False,0,1.5588851652292304,0.23333333333333334,1,0,0.96,5281589.91,1274866.53,1
659,0,32,3,150923.74,2,0,1,174652.51,0,0,2,849,3,False,True,False,2,0.8641323040115253,0.09090909090909091,1,0,0.0,4829559.68,452771.22,0
649,1,33,2,0.0,2,1,0,2010.98,0,0,3,720,4,True,False,False,0,0.0,0.058823529411764705,0,0,0.0,0.0,0.0,2
805,0,39,5,165272.13,1,1,0,14109.85,1,1,3,317,1,False,False,True,0,11.712414914764171,0.125,1,0,0.97,6445613.07,826360.65,3
716,0,39,10,115301.31,1,1,0,43527.4,1,1,5,465,4,False,True,False,0,2.64887544683471,0.25,1,0,0.95,4496751.09,1153013.1,3
642,0,40,6,129502.49,2,0,1,86099.23,1,1,4,269,2,False,True,False,2,1.5040899426168781,0.14634146341463414,1,0,0.96,5180099.600000001,777014.9400000001,3
659,1,31,4,118342.26,1,0,0,161574.19,0,0,3,391,1,True,False,False,0,0.7324284130502956,0.125,1,0,0.0,3668610.06,473369.04,0
545,0,47,5,0.0,2,1,1,38970.14,0,0,4,373,3,False,False,True,2,0.0,0.10416666666666667,0,0,0.0,0.0,0.0,3
543,1,22,8,0.0,2,0,0,127587.22,0,0,3,251,3,True,False,False,0,0.0,0.34782608695652173,0,0,0.0,0.0,0.0,4
718,0,25,7,0.0,2,1,0,30380.12,0,0,2,237,3,True,False,False,0,0.0,0.2692307692307692,0,0,0.0,0.0,0.0,3
840,0,43,7,0.0,2,1,0,90908.95,0,0,2,645,1,True,False,False,0,0.0,0.1590909090909091,0,0,0.0,0.0,0.0,2
630,0,34,9,106937.05,2,1,0,138275.01,0,0,3,624,1,False,True,False,0,0.7733593846105337,0.2571428571428571,1,0,0.0,3635859.7,962433.4500000001,0
643,1,59,3,170331.37,1,1,1,32171.79,0,0,5,838,3,False,True,False,1,5.2942679201897,0.05,1,0,0.0,10049550.83,510994.11,1
654,0,32,1,114510.85,1,1,1,126143.23,0,0,4,224,2,False,True,False,1,0.9077771531840974,0.030303030303030304,1,0,0.0,3664347.2,114510.85,3
582,1,39,5,0.0,2,1,1,129892.93,0,0,4,343,4,True,False,False,2,0.0,0.125,0,0,0.0,0.0,0.0,4
659,1,32,3,107594.11,2,1,1,102416.84,0,0,3,683,4,False,False,True,2,1.0505407065800256,0.09090909090909091,1,0,0.0,3443011.52,322782.33,1
762,1,39,2,81273.13,1,1,1,18719.67,0,0,5,929,2,False,False,True,1,4.34135797490154,0.05,0,0,0.0,3169652.0700000003,162546.26,1
568,0,32,7,169399.6,1,1,0,61936.22,0,0,4,234,3,False,False,True,0,2.735021042274742,0.21212121212121213,1,0,0.0,5420787.2,1185797.2,3
670,1,25,6,0.0,2,1,1,78358.94,0,0,3,723,4,False,False,True,2,0.0,0.23076923076923078,0,0,0.0,0.0,0.0,2
613,0,45,1,187841.99,2,1,1,147224.27,0,0,1,482,3,True,False,False,2,1.2758814434505708,0.021739130434782608,1,0,0.0,8452889.549999999,187841.99,0
